,Name,Link,Category,Blockchain
944,dForce,https://dappradar.com/multichain/defi/dforce,defi,multichain
945,DuneSwap,https://dappradar.com/oasis/defi/duneswap,defi,oasis
946,Ferrum Network,https://dappradar.com/multichain/defi/ferrum-network,defi,multichain
947,Galaxy Fight Club,https://dappradar.com/ethereum/collectibles/galaxy-fight-club,collectibles,ethereum
948,My DeFi Pet,https://dappradar.com/multichain/games/my-defi-pet,games,multichain
949,Package Portal,https://dappradar.com/zilliqa/other/package-portal,other,zilliqa
950,PADSwap,https://dappradar.com/multichain/defi/padswap,defi,multichain
951,PinkSale,https://dappradar.com/binance-smart-chain/defi/pinksale,defi,binance-smart-chain
952,RugZombie,https://dappradar.com/binance-smart-chain/collectibles/rugzombie,collectibles,binance-smart-chain
953,Samurai Legends,https://dappradar.com/binance-smart-chain/games/samurai-legends,games,binance-smart-chain
954,SNEAKER HEADS Official,https://dappradar.com/ethereum/collectibles/sneaker-heads-official,collectibles,ethereum
955,TravelFeed,https://dappradar.com/multichain/social/travelfeed,social,multichain
956,USDC MINTER,https://dappradar.com/polygon/high-risk/usdc-minter,high-risk,polygon
957,WazirX NFT,https://dappradar.com/binance-smart-chain/marketplaces/wazirx-nft,marketplaces,binance-smart-chain
958,Wrestling Organization Online,https://dappradar.com/hive/games/wrestling-organization-online,games,hive
959,XCarnival,https://dappradar.com/multichain/defi/xcarnival,defi,multichain
960,XP.Network Multi-chain NFT Bridge,https://dappradar.com/multichain/other/xp.network-multi-chain-nft-bridge,other,multichain
961,adidas Originals Into the Metaverse,https://dappradar.com/ethereum/collectibles/adidas-originals-into-the-metaverse,collectibles,ethereum
962,Cougar Optimizer,https://dappradar.com/cronos/defi/cougar-optimizer,defi,cronos
963,CryptoBatz by Ozzy Osbourne,https://dappradar.com/ethereum/collectibles/cryptobatz-by-ozzy-osbourne,collectibles,ethereum
964,DAPP Network,https://dappradar.com/eos/other/dapp-network,other,eos
965,Defina,https://dappradar.com/binance-smart-chain/games/defina,games,binance-smart-chain
966,EOS Microloan,https://dappradar.com/eos/defi/eos-microloan,defi,eos
967,Fruit Party,https://dappradar.com/avalanche/high-risk/fruit-party,high-risk,avalanche
968,GemKeeper Finance,https://dappradar.com/oasis/defi/gemkeeper-finance,defi,oasis
969,GENE_SIS,https://dappradar.com/ethereum/collectibles/gene_sis,collectibles,ethereum
970,Grillchicken,https://dappradar.com/fantom/high-risk/grillchicken,high-risk,fantom
971,HAPE Prime,https://dappradar.com/ethereum/collectibles/hape-prime,collectibles,ethereum
972,pStake Finance,https://dappradar.com/ethereum/defi/pstake-finance,defi,ethereum
973,Robotos Official,https://dappradar.com/ethereum/collectibles/robotos-official,collectibles,ethereum
974,Staker Protocol,https://dappradar.com/harmony/high-risk/staker-protocol,high-risk,harmony
975,Starlay Finance,https://dappradar.com/astar/defi/starlay-finance,defi,astar
976,StarSwap,https://dappradar.com/astar/exchanges/starswap,exchanges,astar
977,Strainz,https://dappradar.com/binance-smart-chain/collectibles/strainz,collectibles,binance-smart-chain
978,Taroverse,https://dappradar.com/binance-smart-chain/games/taroverse,games,binance-smart-chain
979,Voxies,https://dappradar.com/ethereum/games/voxies,games,ethereum
980,Bit.StoreSwap,https://dappradar.com/binance-smart-chain/defi/bit.storeswap,defi,binance-smart-chain
981,BNB FUTURE 5% DAILY,https://dappradar.com/binance-smart-chain/high-risk/bnb-future-5%-daily,high-risk,binance-smart-chain
982,BNB Ultra,https://dappradar.com/binance-smart-chain/high-risk/bnb-ultra,high-risk,binance-smart-chain
983,BRAVE FRONTIER HEROES,https://dappradar.com/polygon/games/brave-frontier-heroes,games,polygon
984,BreakingBeans,https://dappradar.com/binance-smart-chain/high-risk/breakingbeans,high-risk,binance-smart-chain
985,BRICKS BATTLE,https://dappradar.com/eos/games/bricks-battle,games,eos
986,CougarSwap,https://dappradar.com/multichain/defi/cougarswap,defi,multichain
987,DEEPSPACE - Outpost,https://dappradar.com/binance-smart-chain/games/deepspace---outpost,games,binance-smart-chain
988,Forest Knight,https://dappradar.com/polygon/games/forest-knight,games,polygon
989,goblintownNFT,https://dappradar.com/ethereum/collectibles/goblintownnft,collectibles,ethereum
990,Guild of Guardians,https://dappradar.com/multichain/games/guild-of-guardians,games,multichain
991,ioTube,https://dappradar.com/iotex/defi/iotube,defi,iotex
992,Jade Protocol,https://dappradar.com/binance-smart-chain/defi/jade-protocol,defi,binance-smart-chain
993,Kalamint,https://dappradar.com/tezos/marketplaces/kalamint,marketplaces,tezos
994,Kardia info,https://dappradar.com/kardiachain/defi/kardia-info,defi,kardiachain
995,Lazy Lions,https://dappradar.com/ethereum/collectibles/lazy-lions,collectibles,ethereum
996,Loot,https://dappradar.com/ethereum/collectibles/loot,collectibles,ethereum
997,MoonCatRescue,https://dappradar.com/ethereum/games/mooncatrescue,games,ethereum
998,OmniDex,https://dappradar.com/telosevm/defi/omnidex,defi,telosevm
999,Organix,https://dappradar.com/eos/defi/organix,defi,eos
1000,PeterFarm,https://dappradar.com/klaytn/defi/peterfarm,defi,klaytn
1001,PhantaBear,https://dappradar.com/ethereum/collectibles/phantabear,collectibles,ethereum
1002,Printer Financial,https://dappradar.com/multichain/defi/printer-financial,defi,multichain
1003,Quartz Defi,https://dappradar.com/multichain/defi/quartz-defi,defi,multichain
1004,Rektguy,https://dappradar.com/ethereum/collectibles/rektguy,collectibles,ethereum
1005,RenVM,https://dappradar.com/multichain/defi/renvm,defi,multichain
1006,SideKick Finance,https://dappradar.com/binance-smart-chain/defi/sidekick-finance,defi,binance-smart-chain
1007,Sirius Finance,https://dappradar.com/astar/defi/sirius-finance,defi,astar
1008,T-Starter,https://dappradar.com/telos/defi/t-starter,defi,telos
1009,USDT Miner,https://dappradar.com/binance-smart-chain/high-risk/usdt-miner,high-risk,binance-smart-chain
1010,YieldWolf,https://dappradar.com/multichain/defi/yieldwolf,defi,multichain
1011,Akutars,https://dappradar.com/ethereum/collectibles/akutars,collectibles,ethereum
1012,Alien Frens,https://dappradar.com/ethereum/collectibles/alien-frens,collectibles,ethereum
1013,Atlantis Loans,https://dappradar.com/binance-smart-chain/defi/atlantis-loans,defi,binance-smart-chain
1014,Bet Spider,https://dappradar.com/multichain/gambling/bet-spider,gambling,multichain
1015,Bored Ape Yacht Club,https://dappradar.com/ethereum/collectibles/bored-ape-yacht-club,collectibles,ethereum
1016,BUSD EXTRA MINER,https://dappradar.com/binance-smart-chain/high-risk/busd-extra-miner,high-risk,binance-smart-chain
1017,CarbSwap,https://dappradar.com/zilliqa/defi/carbswap,defi,zilliqa
1018,Christmas BNB Miner,https://dappradar.com/binance-smart-chain/high-risk/christmas-bnb-miner,high-risk,binance-smart-chain
1019,CryptoMories,https://dappradar.com/ethereum/collectibles/cryptomories,collectibles,ethereum
1020,Dibs.Money,https://dappradar.com/binance-smart-chain/defi/dibs.money,defi,binance-smart-chain
1021,Empire NFT Marketplace,https://dappradar.com/binance-smart-chain/marketplaces/empire-nft-marketplace,marketplaces,binance-smart-chain
1022,FlameDeFi,https://dappradar.com/tezos/defi/flamedefi,defi,tezos
1023,Float,https://dappradar.com/multichain/defi/float,defi,multichain
1024,Flovatar,https://dappradar.com/flow/collectibles/flovatar,collectibles,flow
1025,Krystal DeFi,https://dappradar.com/binance-smart-chain/defi/krystal-defi,defi,binance-smart-chain
1026,Matter DeFi,https://dappradar.com/tezos/defi/matter-defi,defi,tezos
1027,Minto,https://dappradar.com/heco/defi/minto,defi,heco
1028,MURI by Haus,https://dappradar.com/ethereum/collectibles/muri-by-haus,collectibles,ethereum
1029,My Pet Hooligan,https://dappradar.com/ethereum/collectibles/my-pet-hooligan,collectibles,ethereum
1030,Nemesis DAO,https://dappradar.com/binance-smart-chain/defi/nemesis-dao,defi,binance-smart-chain
1031,NEST FI,https://dappradar.com/multichain/defi/nest-fi,defi,multichain
1032,NotOkayBears,https://dappradar.com/ethereum/collectibles/notokaybears,collectibles,ethereum
1033,Ocean Planet,https://dappradar.com/multichain/games/ocean-planet,games,multichain
1034,Project NANOPASS,https://dappradar.com/ethereum/collectibles/project-nanopass,collectibles,ethereum
1035,Rewardeum,https://dappradar.com/binance-smart-chain/high-risk/rewardeum,high-risk,binance-smart-chain
1036,Rise of Elves,https://dappradar.com/polygon/games/rise-of-elves,games,polygon
1037,Starcatchers,https://dappradar.com/ethereum/collectibles/starcatchers,collectibles,ethereum
1038,Tetra,https://dappradar.com/multichain/other/tetra,other,multichain
1039,ThunderCore Bridge,https://dappradar.com/thundercore/defi/thundercore-bridge,defi,thundercore
1040,Vulcan's Poker,https://dappradar.com/vulcanforged/gambling/vulcan's-poker,gambling,vulcanforged
1041,WAX Ethereum Bridge,https://dappradar.com/ethereum/defi/wax-ethereum-bridge,defi,ethereum
1042,World Of Women,https://dappradar.com/ethereum/collectibles/world-of-women,collectibles,ethereum
1043,Algebra,https://dappradar.com/polygon/exchanges/algebra,exchanges,polygon
1044,Bsh,https://dappradar.com/eos/gambling/bethash,gambling,eos
1045,Betswap,https://dappradar.com/multichain/gambling/betswap,gambling,multichain
1046,BNBPARK,https://dappradar.com/binance-smart-chain/high-risk/bnbpark,high-risk,binance-smart-chain
1047,Crow Finance,https://dappradar.com/cronos/defi/crow-finance,defi,cronos
1048,Drunk Robots,https://dappradar.com/binance-smart-chain/games/drunk-robots,games,binance-smart-chain
1049,EightBit Me,https://dappradar.com/ethereum/collectibles/eightbit-me,collectibles,ethereum
1050,InsurAce Protocol,https://dappradar.com/multichain/defi/insurace-protocol,defi,multichain
1051,Meta Legends,https://dappradar.com/ethereum/collectibles/meta-legends,collectibles,ethereum
1052,Money Tree,https://dappradar.com/cronos/high-risk/money-tree,high-risk,cronos
1053,Moonpot,https://dappradar.com/binance-smart-chain/defi/moonpot,defi,binance-smart-chain
1054,PolyBunny,https://dappradar.com/polygon/defi/polybunny,defi,polygon
1055,Polydoge Staker,https://dappradar.com/polygon/high-risk/polydoge-staker,high-risk,polygon
1056,pSTAKE Finance,https://dappradar.com/binance-smart-chain/defi/pstake-finance,defi,binance-smart-chain
1057,Revault.network,https://dappradar.com/binance-smart-chain/defi/revault.network,defi,binance-smart-chain
1058,ShareLock Finance,https://dappradar.com/binance-smart-chain/high-risk/sharelock-finance,high-risk,binance-smart-chain
1059,SHIBOSHIS,https://dappradar.com/ethereum/collectibles/shiboshis,collectibles,ethereum
1060,Treedefi Collectibles,https://dappradar.com/binance-smart-chain/collectibles/treedefi-collectibles,collectibles,binance-smart-chain
1061,typed,https://dappradar.com/tezos/marketplaces/typed,marketplaces,tezos
1062,Uniswap V1,https://dappradar.com/ethereum/exchanges/uniswap-v1,exchanges,ethereum
1063,VersaGames,https://dappradar.com/cronos/marketplaces/versagames,marketplaces,cronos
1064,VulcanDex,https://dappradar.com/multichain/exchanges/vulcandex,exchanges,multichain
1065,Wolf Game - Land,https://dappradar.com/ethereum/collectibles/wolf-game---land,collectibles,ethereum
1066,XDAO,https://dappradar.com/multichain/defi/xdao,defi,multichain
1067,xWIN Finance,https://dappradar.com/binance-smart-chain/defi/xwin-finance,defi,binance-smart-chain
1068,Yeti Finance,https://dappradar.com/avalanche/defi/yeti-finance,defi,avalanche
1069,Ape Kids Club (AKC),https://dappradar.com/ethereum/collectibles/ape-kids-club-(akc),collectibles,ethereum
1070,Boss Beauties,https://dappradar.com/ethereum/collectibles/boss-beauties,collectibles,ethereum
1071,Bullieverse,https://dappradar.com/multichain/games/bullieverse,games,multichain
1072,BUSDHIVE,https://dappradar.com/binance-smart-chain/high-risk/busdhive,high-risk,binance-smart-chain
1073,BUSDRIVER X5 Miner,https://dappradar.com/binance-smart-chain/high-risk/busdriver-x5-miner,high-risk,binance-smart-chain
1074,Cash Pirates,https://dappradar.com/binance-smart-chain/high-risk/cash-pirates,high-risk,binance-smart-chain
1075,CrypterToken,https://dappradar.com/binance-smart-chain/social/cryptertoken,social,binance-smart-chain
1076,DentedFeelsNFT,https://dappradar.com/ethereum/collectibles/dentedfeelsnft,collectibles,ethereum
1077,DoKEN,https://dappradar.com/binance-smart-chain/defi/doken,defi,binance-smart-chain
1078,Dragon Master,https://dappradar.com/multichain/games/dragon-master,games,multichain
1079,ETH MINER,https://dappradar.com/binance-smart-chain/high-risk/eth-miner,high-risk,binance-smart-chain
1080,Ethereum Towers,https://dappradar.com/ethereum/collectibles/ethereum-towers,collectibles,ethereum
1081,ForTube,https://dappradar.com/multichain/defi/fortube,defi,multichain
1082,Gooeys,https://dappradar.com/polygon/games/gooeys,games,polygon
1083,Gossamer Seed,https://dappradar.com/ethereum/collectibles/gossamer-seed,collectibles,ethereum
1084,Gravity Finance,https://dappradar.com/polygon/defi/gravity-finance,defi,polygon
1085,Helix,https://dappradar.com/ethereum/defi/helix,defi,ethereum
1086,Juster,https://dappradar.com/tezos/defi/juster,defi,tezos
1087,mfers,https://dappradar.com/ethereum/collectibles/mfers,collectibles,ethereum
1088,Mining Game,https://dappradar.com/polygon/other/mining-game,other,polygon
1089,Moonrunners Official,https://dappradar.com/ethereum/collectibles/moonrunners-official,collectibles,ethereum
1090,NFTCHARM,https://dappradar.com/binance-smart-chain/games/nftcharm,games,binance-smart-chain
1091,Relay Chain,https://dappradar.com/multichain/defi/relay-chain,defi,multichain
1092,Saddle Finance,https://dappradar.com/ethereum/defi/saddle-finance,defi,ethereum
1093,Stabil Finance,https://dappradar.com/cronos/defi/stabil-finance,defi,cronos
1094,StarSharks,https://dappradar.com/binance-smart-chain/games/starsharks,games,binance-smart-chain
1095,Sunny Aggregator,https://dappradar.com/solana/defi/sunny-aggregator,defi,solana
1096,The Doge Pound,https://dappradar.com/ethereum/collectibles/the-doge-pound,collectibles,ethereum
1097,The Humanoids,https://dappradar.com/ethereum/collectibles/the-humanoids,collectibles,ethereum
1098,The Uncanny Country Club,https://dappradar.com/ethereum/collectibles/the-uncanny-country-club,collectibles,ethereum
1099,Trust BNB,https://dappradar.com/binance-smart-chain/high-risk/trust-bnb,high-risk,binance-smart-chain
1100,Versa,https://dappradar.com/astar/exchanges/versa,exchanges,astar
1101,Vesq,https://dappradar.com/polygon/defi/vesq,defi,polygon
1102,VizslaSwap,https://dappradar.com/binance-smart-chain/defi/vizslaswap,defi,binance-smart-chain
1103,WISE,https://dappradar.com/ethereum/defi/wise,defi,ethereum
1104,Yield Fields,https://dappradar.com/binance-smart-chain/defi/yield-fields,defi,binance-smart-chain
1105,Yup,https://dappradar.com/multichain/social/yup,social,multichain
1106,Adamant Finance,https://dappradar.com/cronos/defi/adamant-finance,defi,cronos
1107,AdsDax,https://dappradar.com/hedera/other/adsdax,other,hedera
1108,AngeL Nodes,https://dappradar.com/binance-smart-chain/high-risk/angel-nodes,high-risk,binance-smart-chain
1109,APENFT,https://dappradar.com/tron/marketplaces/apenft,marketplaces,tron
1110,AVAX MINERS,https://dappradar.com/avalanche/high-risk/avax-miners,high-risk,avalanche
1111,avaxfarmer,https://dappradar.com/avalanche/high-risk/avaxfarmer,high-risk,avalanche
1112,AZ World SocialFi,https://dappradar.com/binance-smart-chain/social/az-world-socialfi,social,binance-smart-chain
1113,Babelfish,https://dappradar.com/rsk/defi/babelfish,defi,rsk
1114,Bastard Gan Punks V2,https://dappradar.com/ethereum/collectibles/bastard-gan-punks-v2,collectibles,ethereum
1115,beempy,https://dappradar.com/hive/other/beempy,other,hive
1116,BNB LENDING,https://dappradar.com/binance-smart-chain/high-risk/bnb-lending,high-risk,binance-smart-chain
1117,BnbDaily,https://dappradar.com/binance-smart-chain/high-risk/bnbdaily,high-risk,binance-smart-chain
1118,Bolide,https://dappradar.com/binance-smart-chain/defi/bolide,defi,binance-smart-chain
1119,BUSD Weed,https://dappradar.com/binance-smart-chain/high-risk/busd-weed,high-risk,binance-smart-chain
1120,Creature World NFT,https://dappradar.com/ethereum/collectibles/creature-world-nft,collectibles,ethereum
1121,CryptomonKeys,https://dappradar.com/wax/collectibles/cryptomonkeys,collectibles,wax
1122,CryptoPhunks,https://dappradar.com/ethereum/collectibles/cryptophunks,collectibles,ethereum
1123,DeFi Plaza,https://dappradar.com/ethereum/exchanges/defi-plaza,exchanges,ethereum
